temperature_2m,relative_humidity_2m,pressure_msl,precipitation,wind_speed_10m,wind_direction_10m,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,day_of_month,month,is_weekend,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_12,aqi_lag_24,aqi_lag_48,aqi_lag_72,pm2_5_lag_1,pm2_5_lag_3,pm2_5_lag_6,pm2_5_lag_24,pm10_lag_1,pm10_lag_3,pm10_lag_6,pm10_lag_24,carbon_monoxide_lag_1,carbon_monoxide_lag_3,carbon_monoxide_lag_6,carbon_monoxide_lag_24,nitrogen_dioxide_lag_1,nitrogen_dioxide_lag_3,nitrogen_dioxide_lag_6,nitrogen_dioxide_lag_24,sulphur_dioxide_lag_1,sulphur_dioxide_lag_3,sulphur_dioxide_lag_6,sulphur_dioxide_lag_24,ozone_lag_1,ozone_lag_3,ozone_lag_6,ozone_lag_24,aqi_3h_mean,aqi_6h_mean,aqi_12h_mean,aqi_24h_mean,pm2_5_3h_mean,pm2_5_6h_mean,pm2_5_24h_mean,pm10_3h_mean,pm10_6h_mean,pm10_24h_mean,carbon_monoxide_24h_mean,nitrogen_dioxide_24h_mean,sulphur_dioxide_24h_mean,ozone_24h_mean,aqi_change_1h,aqi_change_3h,aqi_change_6h,aqi_change_24h,pm2_5_change_1h,pm2_5_change_24h,pm10_change_1h,pm10_change_24h
0.009134677,-0.0050947675,-0.017837143,-9.01755e-05,-0.023294706,-0.010590733,0.012730316,0.00010442593,0.004380258,0.08037552,-0.042289224,0.5716988,-0.017715266,-0.010907273,0.0067740423,0.000974445,-0.0077515366,-17.021418,-0.0832639,0.00419485,0.006253805,-0.018353384,-0.00019928557,-0.0065346854,0.019942882,0.0021490841,0.0052288715,0.054337718,0.015605548,0.0049170214,-0.0239643,0.019418627,-0.017379308,-0.0006845655,-0.028776957,0.13095796,0.23929752,-0.050415643,-0.5513366,0.06222363,-0.0039514652,-0.006021161,0.0016451945,-0.012376453,0.92404747,0.3663368,-2.7609673,0.030567141,-2.3511336,-0.045114625,0.0039761793,-0.009284934,-0.004100755,0.015662627,-3.5751297,0.0060394155,-0.00418135,0.017818902,-0.013913343,-0.014849079,-0.032106362,0.040941376,-0.76357275,-0.007939083,-0.010325759,0.010513998,0.0020982102,0.08973295,0.022253977,0.037982777
-0.10256334,0.08694705,0.054696053,-0.0006823743,0.0026344038,-0.020205066,0.03660485,0.007839263,0.028510097,0.26594466,-0.029919997,1.6703658,0.14860511,-0.0036456173,-0.050832245,0.0059307283,0.00073237193,9.598554,-0.10230869,0.000861428,0.01139872,0.140042,-0.058974426,-0.025754375,0.018507572,0.0012392093,-0.045635,0.026905783,0.011248279,-0.008731818,-0.025516972,0.0071409233,0.023113867,-0.04912538,0.09737159,0.15354925,0.83315074,0.116581865,0.34249246,0.101691954,0.019657932,0.008383609,0.0096994825,-0.017612392,0.68578655,5.3653884,1.7914543,0.30808246,-0.7711525,-0.077130936,-0.022855666,-0.048723426,-0.0040109158,0.07961278,-3.0331678,-0.011106005,-0.03681688,0.0014425219,0.006977196,0.054673303,-0.0015832996,0.05109986,17.937323,1.1137964,0.55746526,-0.0012819819,0.044506855,-0.0818855,-0.020498682,0.008951937
-0.028873313,0.006913794,-0.015101265,-0.0003084542,-0.0019613956,0.0008016085,0.0015494401,0.0008564861,0.0005947208,-0.0757419,-0.010978718,-0.7135431,-0.009825055,0.00072069926,-0.003012995,0.0036004449,9.369468e-05,-17.289322,-0.07183542,0.0010857494,-0.007057575,-0.0114843,0.00033450793,-0.00074758433,0.0076786173,0.008908072,0.019959323,0.012988044,-0.0062036524,0.0073522823,0.0037689838,-0.0053753904,0.0015347645,0.016220948,-0.018607141,-0.017152244,-0.11478623,0.026783254,0.14531502,0.018572867,-0.003307491,0.0007797001,-0.024960943,0.0115936445,-0.40338212,-1.56218,0.1705959,-0.05592309,-2.441405,-0.04453128,-0.026377514,-0.044080973,-0.0037444895,0.010392562,-5.47327,0.013698483,0.0028770051,0.009425997,-0.06380647,-0.009289103,-0.055902988,-0.0037070108,1.057537,-0.3290425,-0.048386093,0.0012752782,-0.044069067,0.9779515,-0.0559752,0.18384562
-0.10235464,-0.017406147,0.008978426,-0.000341262,0.072576605,0.019883135,-0.035688527,0.0021253738,-0.008896078,-0.077133134,-0.015770342,-0.38006452,-0.0059686922,0.0032552353,-0.0065220343,0.002764752,0.0030936042,24.167686,0.038631182,-0.01505626,0.0203054,0.07741439,0.0076057273,0.018164929,-0.024204977,-0.0010279081,0.02771128,0.013597627,-0.009462543,0.0027055044,0.010146315,0.005065165,-0.009858143,-0.033054475,-0.022766627,0.004835895,-0.04438379,-0.1928223,0.120409116,0.016992733,-0.02000771,0.013885688,5.5837336e-05,0.01727561,-0.33933252,-0.4024806,0.2800648,-0.05631267,4.257546,0.099991165,0.055363055,0.04521942,0.009100067,-0.009865974,12.330438,0.004894631,0.0087103415,0.057017278,0.008499259,0.0030662082,-0.013338823,0.007860943,-1.6719053,-0.37261638,-0.01831602,0.015074482,0.008274838,-0.061556835,0.04258783,-0.084602
-0.0069655417,-0.013586712,0.034488473,-0.00015344014,-0.040535625,-0.002755338,0.014878595,0.012146403,-0.0010007411,0.057140946,-0.00041044454,0.6219783,-0.023392934,-0.0016949937,-0.0017965685,-0.012455638,-0.0023325905,-0.27079988,-0.041468654,0.0023133846,0.017853713,-0.00955851,0.008705676,0.0087641375,-0.004294753,-0.00102577,0.010642227,-0.029379947,0.016053507,-0.011385512,-0.00860164,0.011026153,0.004242751,-0.007402798,0.089912914,0.003683429,0.0030589108,-0.06375701,-0.305863,-0.015448207,-0.0107750315,-0.012586765,0.004435797,0.0023248452,1.2050064,-0.50819665,-1.0556448,0.03090341,2.0129755,-0.05337551,-0.015026696,0.015761493,-0.004890294,-0.020821124,4.716752,0.00494245,-0.005132074,0.024129849,0.097237736,-0.007809905,-0.011125535,0.014360406,-1.5787547,-0.003631626,0.018545203,0.01844993,0.03865997,-0.4451329,0.0053488584,-0.21521904
0.032527614,0.0804262,-0.0301101,-0.00015865144,-0.0011064236,-0.010807016,-0.09099387,-0.04570747,0.08769443,0.047875483,0.012796464,1.0821373,-0.02983677,-0.00010973089,0.025581794,0.007819569,0.0001388382,25.501875,-0.07894559,-0.051126633,-0.03375523,-0.004513139,-0.0033856127,0.038289517,0.029596934,-0.016562965,0.009837435,-0.02312038,-0.116437234,0.005931352,0.028238153,-0.023900416,0.011575948,0.12439111,-0.023039911,0.12907219,0.15910493,0.40274593,-0.18337144,-0.11984197,-0.052255023,-0.00281391,0.024733877,0.05736857,1.7661058,23.390665,-0.52135533,0.08276504,3.6285884,-0.026060686,0.02889537,0.09178621,0.001162914,-0.014813431,10.164811,-0.012531001,0.0007133093,0.030907553,-0.0076892553,0.070788465,0.0038715333,-0.01655094,-0.05606077,-0.22374906,-0.7320218,0.04561155,0.012622056,-0.30487874,0.0033905336,-0.03967227
0.0256491,-0.011180101,-0.068368025,-0.00016895827,0.00839215,-0.022984931,-0.07566136,0.013454895,-0.012853945,-0.09368018,0.045292594,-0.52165,-0.0126854405,-0.0055399626,-0.01616916,-8.7065906e-05,0.00015314721,12.029532,0.03559563,0.0076708747,-0.046921905,-0.0060535455,-0.012350213,-0.06807877,-0.02211046,-0.036539197,-0.17913973,-0.010902573,0.005509356,-0.03393339,0.026088864,-0.017300775,0.002047511,-0.0021700189,-0.01610327,-0.011379831,-0.04857815,0.06461248,0.08113025,-0.2288704,0.013665318,0.0066951155,-0.07206114,-0.019165592,-1.1882455,-1.9769073,0.6859387,-0.052409764,2.7289758,0.060066793,0.030302266,-0.046516094,-0.027132869,0.011744212,-11.11615,0.0029107817,-0.01663767,0.019326948,-0.0049808566,-0.004690203,0.014383759,0.07890422,-17.470884,-2.3257272,-0.12204896,-0.17423266,-0.0030060785,-0.49392176,-0.025262902,-0.14083092
0.009412213,-0.019380653,0.0048545967,-5.541161e-05,0.005465154,0.0057442174,-0.015366217,0.0020303805,-0.0021043327,0.013542705,0.0003975494,-0.025863426,0.0020460442,-0.0025629557,0.012464856,0.0004856542,2.9757484e-05,0.666624,-0.042600952,-0.00332367,0.010899706,-0.003909656,0.014705929,-0.0068770526,0.0030958476,0.0014928395,0.019026894,0.0007458455,0.002261848,0.0035140351,0.0015157373,0.004087471,0.0067480374,-0.00031166102,-0.032878183,-0.009285309,-0.025460547,0.026285049,-0.076578945,0.032466143,-0.0056522116,-0.0017070177,-0.000107839696,-0.0064775483,-0.26251328,-1.049987,-0.43185025,-0.023121636,1.8093159,-0.05617163,-0.01821475,-0.0008348321,0.002107361,0.0030832104,5.7924366,-0.0029244586,0.001490961,0.011711859,0.0037769242,0.002085453,-0.012500561,-0.0020962204,-0.68235373,-0.107690625,-0.02207357,0.0033429055,-0.031213421,-0.03446076,-0.015496695,0.012055865
-0.0039619906,-0.028547103,0.026370374,-0.00015597188,-0.059294015,0.056279004,-0.049772855,0.029959247,-0.046047427,-0.044577435,-0.022242077,-0.06471873,-0.01333756,0.009800179,0.016305506,0.0062908847,3.726618e-05,29.169792,0.027814444,-0.048883848,0.010491689,0.012139642,0.008269221,-0.015613945,-0.009409717,-0.026774751,0.019960301,-0.03399095,0.02868816,-0.008814412,0.005409655,0.01254323,-0.0033351663,0.009094928,-0.0009584981,-0.027798558,-0.0039341752,-0.06969004,0.10173934,-0.102387644,-0.010738826,0.0030770097,-0.023205023,0.011973911,-0.4557855,0.70347357,0.34902623,-0.07551294,2.3589735,-0.0030689966,0.005891029,-0.032038048,-0.008051813,-0.0074489904,-0.6525565,-0.00014045248,-0.0018923059,-0.0018557115,-0.001229078,-0.011967046,0.005842123,0.043482833,-4.3988028,0.012013979,0.58366126,-0.06688314,0.023040345,0.12591441,0.01302622,0.03193954
0.004911452,0.0047426964,0.021107871,-0.00019165999,0.00065449136,0.009874745,-0.011001097,-0.0087881945,-0.000905132,0.030620664,-0.011902637,-0.22723149,0.004370415,0.0076871198,0.019685172,0.0010530772,7.3958145e-05,-22.862871,-0.102880016,-0.0036690298,-0.022701185,-0.12976465,-0.030704467,-0.03551779,0.053365543,0.07358619,-0.061449632,0.028730445,-0.0070062648,-0.01218696,0.08778568,0.008152048,-0.0014790151,-0.0028415637,-0.014479736,-0.022826634,-0.010132588,0.0006877439,-0.07963495,0.023767767,0.00027653953,0.009095423,-0.00967502,0.0050776233,-0.33744514,-1.6194649,-0.53907055,-0.021415837,-3.377023,-0.026538754,-0.03259245,-0.054227084,-0.010853642,0.03672168,-18.626308,-0.031684633,0.09426819,-0.29148704,-0.0013228507,-0.010035945,-0.07413897,-0.014099595,-0.44948602,-0.0723025,-0.06850486,-0.0129129365,0.0043342565,-0.15007867,-0.0027372697,-0.032054074
0.0026263162,-0.0011692708,-0.001899001,1.5322823e-05,0.0062670335,-0.0061762473,-0.006989308,-0.0013711603,-0.0050842213,-0.017056504,-0.0029666298,-0.28627953,-0.002450502,-0.0015546641,0.0031310737,0.0009023521,8.4731306e-05,-19.103264,-0.10631039,-0.0043800278,-0.021474313,-0.025829554,-0.011222399,0.0015673874,-0.0014231654,0.0046902,0.021439381,0.011963519,0.0015465337,-0.0015755037,-0.0005844656,0.005485041,0.007445863,-0.0020948017,-0.015057879,-0.004788005,-0.03663492,0.013895373,-0.0805319,0.0061171832,0.00533634,-0.0013659378,0.0014464225,0.0018684015,-0.29528555,-1.1096051,-0.48107284,-0.03416042,-2.6288142,-0.007973136,-0.020671014,-0.061634008,-0.0050890185,0.008460971,-9.090804,-0.0004934237,-0.00065412355,0.008635729,-0.00033694902,0.0069103907,-0.035198726,-0.006946789,-0.29724708,-0.038507387,-0.081902966,-0.008572118,-0.011500794,0.24232168,-0.0018213126,0.030017365
0.021610027,-0.08258734,0.03480793,0.0014424263,-0.003153353,-0.044037674,0.0021541815,-0.019944599,0.015287375,-0.016627137,0.023981316,0.104000054,0.04821443,0.019208204,0.017200314,0.014215492,0.00078726944,13.804516,-0.04437924,0.010360562,-0.0045298818,0.21936864,0.37061974,-0.063803546,-0.02739785,-0.006511276,0.015743991,0.0057652686,0.0060323346,0.015928447,-0.0016181103,0.011025083,0.01368439,-0.007917672,0.04351595,0.035068758,-0.019374719,0.117044665,0.28237358,0.06629518,-0.012212373,0.03008304,-0.04271206,-0.030859835,1.5254867,4.2917604,1.4345958,0.046602793,1.8978858,-0.0660399,0.025437074,-0.008751696,0.019785693,-0.011673757,-1.5923613,0.01949747,0.011378771,0.02834446,-0.00813359,0.0019573,-0.040579833,0.014926624,14.981604,1.2381918,0.8620715,-0.018616445,0.012548261,-0.33239436,0.0043256474,-0.03409425
-0.00037707633,-0.014945403,-0.0020514177,-0.00039430786,-0.0047682077,-0.0044945767,0.0041828128,-0.0037094878,-0.004349492,-0.026087333,-0.007387109,-0.22010554,-0.002809455,-0.001545127,0.0018383838,-0.00054788747,4.1019623e-05,20.607075,0.017483305,0.0053381273,0.026418597,0.06924509,-0.019397097,-0.011816639,0.0019088368,0.0027715196,0.02413604,-0.01430505,-0.0064308364,0.003035063,0.0014093767,0.003761971,0.00023782793,-0.007612386,-0.0009968972,-0.012294179,-0.024785154,0.017654674,-0.06452878,0.0029834511,-0.0032967613,-0.003765813,0.00055620103,-0.0008566432,-0.24391569,-0.8381869,-0.3399215,-0.024685413,2.7979705,-0.076972574,0.031075178,0.09737352,0.0009838186,0.008949611,11.1423855,-0.00023556582,0.0011742137,0.024818052,0.00043920006,0.003748723,-0.0074787023,0.003821126,0.08476868,0.00582327,-0.038117237,-0.009412938,-0.0028789344,-0.4295418,0.007884815,-0.13322154
0.006357394,-0.015208791,-0.007116261,-0.0001916324,-0.001855276,-0.0036429912,-0.0062033683,0.00037051737,-0.0056012045,-0.01751303,-0.008200252,-0.3046489,-0.0010557094,-0.0072482694,0.0044796783,0.00016605461,-0.00013084375,-20.622412,-0.09583475,-0.0021307645,0.003443745,-0.023547407,-0.020317802,0.0009810004,0.0023004492,-0.004059274,0.013651452,0.013422218,-0.0011015827,-0.010229889,-0.00094985485,0.0067703445,-0.0018728976,-0.002591349,-0.0031148312,0.052768506,-0.03944933,0.01829226,-0.082841486,0.02480664,0.0038226265,0.005415797,0.008043576,0.00044057745,-0.29794532,-1.2954532,-0.5157439,-0.033331513,-2.8227148,-0.0036298798,-0.018094793,0.0060943463,-0.0022970536,-0.019452598,-12.4444475,0.0021108647,-0.0077452916,0.007853555,-0.004479221,-0.006265941,-0.0437474,-0.006623777,-0.33574137,-0.036975224,-0.06528646,-0.011221749,0.00012312323,0.15264252,0.0013635237,-0.025729127
0.013350821,-0.015481253,-0.014775906,-0.00022608688,-0.0059305313,0.0016151415,-0.0071395906,-0.0068495083,0.0012769402,0.02623349,-0.0046843626,0.11625399,-0.0029440618,-0.00018504407,-0.00068728457,-0.0019596943,8.138311e-05,-17.997435,-0.10031648,-0.0032078405,-0.0103739165,-0.024195852,0.013129929,0.0020088197,-0.010754708,-0.006628376,0.023027446,0.010790882,-7.800405e-06,0.001990989,0.00045737944,0.008483169,-0.0060351035,-0.008619675,0.02535504,0.0664529,-0.028383533,-0.016839165,-0.0878037,0.04893513,-0.00093932427,-0.020228107,0.0065781535,0.010450052,0.028542042,-1.1454571,-0.65569496,0.018976586,-2.7104275,0.009394171,-0.022902872,-0.04036002,-0.0069772815,-0.003483935,-4.9115605,0.009282758,0.003287471,0.0029513303,-6.96796e-05,-0.0019946154,-0.0059614815,0.008188721,-0.15800999,-0.047038384,-0.10980955,-0.008958016,-0.0033973677,0.5360996,0.01516998,0.21787664
-0.0031030218,-0.0057498636,0.008169056,-0.00021267908,0.006418001,0.0013193235,0.052148286,-0.007485839,-0.0043773637,-0.028746027,-0.005944356,-0.21617891,-0.00828722,0.0063627134,0.015498315,0.0009321831,3.6261918e-07,4.7193,-0.048298504,-0.002308995,0.020016424,-0.018471101,0.00416088,-0.0034188423,0.004403621,0.0018448565,0.020093372,-0.012650752,-0.010074422,0.0035178638,-0.005028122,0.0027169187,0.0035705308,0.004000142,-0.0019636923,-0.008592572,-0.027727708,0.035997063,-0.056339696,-0.053534556,-0.011036511,-0.002725872,0.0029671611,0.0051447186,-0.24882449,-0.99323887,-0.3721758,-0.05262392,2.017886,-0.02082576,0.0015739049,0.009875683,0.0026227306,0.0048481612,4.57816,-0.00510361,0.0030943546,0.020497622,0.0025157486,0.002087775,-0.004959251,-0.007564242,0.22109644,0.013760592,-0.039489724,0.004279255,-0.0051309834,0.029200867,-0.0006944339,0.0075435624
0.00777059,0.006557753,0.018867647,-0.00034504253,0.0010040569,-0.01886486,0.029150574,-0.009653795,-0.008976407,-0.07104117,0.0027584168,-0.5665601,-0.0075839707,-0.0017391753,-0.0065711723,0.00019244895,0.00016726372,-3.2916806,0.015914172,0.0038690488,0.18664359,-0.012211608,-0.03638799,-0.004901936,0.0026525392,-0.005106108,-0.06931891,-0.022057593,0.006182002,-0.019407969,-0.0068763085,-0.0040702643,-0.0096850535,-0.017588861,-0.005612211,-0.017662995,-0.044209804,0.028515745,0.12438028,-0.06076311,-0.0004622715,0.00014528829,0.00020256214,-0.016679082,-0.5566828,-1.846956,0.18797576,-0.06209302,1.6424338,-0.031743173,-0.003602959,0.0062430236,-0.0027868347,-0.09119748,-8.635715,-0.0041951532,-0.022856034,-0.0025568896,0.0041351896,0.010943367,-0.014064796,-0.0008365396,-7.446933,-1.2165602,0.004888261,0.054906283,0.016530845,-0.27191913,0.019220885,-0.10064557
0.14135872,0.006313691,0.0013231884,2.0662903e-05,0.0031180936,-0.016536262,-0.0022063276,0.009841184,0.018784834,-0.00693355,-0.014081862,-0.0035434952,-0.0035772761,0.01554819,-0.012852029,-0.00074908184,-1.4358215e-05,-21.50521,-0.08759032,0.004878529,-0.016099233,-0.14958043,-0.04241333,0.0016288094,0.014342257,0.018487133,-0.059139542,0.041076045,-0.012305026,-0.0051806625,0.0012691305,0.0023162526,-0.027796859,-0.005829787,0.023396015,0.106339745,0.37250704,0.03923544,-0.05738601,0.023659278,0.02092043,0.14199474,-0.021284768,0.0036527049,-0.010429676,-1.4288093,-0.90683323,0.03383665,-3.0032873,0.032243446,-0.012088314,-0.0956982,-0.010845883,0.14217287,-13.233209,0.008248119,-0.0013302581,-0.031872965,0.009163818,0.0009153237,-0.024558656,-0.0568078,-0.44021204,-0.04814099,-0.03195615,-0.038044084,0.01723212,-0.15873927,0.012727736,-0.037920766
0.029797219,0.046626214,-0.012355361,-0.0004954049,-0.029543726,0.012425968,0.035675213,0.0046473923,0.011229451,0.040319886,0.049873743,-0.1965215,0.0013907445,-0.013652574,0.010447056,-0.014959473,-0.00022002246,-8.192343,-0.07354977,-0.012112545,0.01624908,-0.014639907,0.013878089,0.09410046,0.04412299,0.0038631202,-0.013879223,0.013598268,-0.0021857563,0.007775609,0.013866979,-0.008155544,0.07707768,-0.03851819,0.036594555,0.026534047,0.14234474,0.18622062,0.19787623,0.03850289,0.0076606027,0.014464674,-0.010066045,-0.019381441,-0.042316083,-0.11910969,0.60383004,-0.151932,-1.2425941,-0.044708338,0.01058046,0.05551365,0.01131246,-0.009626098,-6.0267825,-0.0045354404,-0.0016548693,-0.0007907251,-0.01918881,0.003834368,0.013846274,-0.000367141,6.953473,-0.124294735,-0.18688534,0.0045042415,-0.025472814,-0.26894808,0.030327374,-0.0040008496
-0.036746223,-0.017490765,0.0014464674,-0.00039441584,0.00026670608,-0.011530769,0.0037988082,-0.002214202,-0.004399086,-0.01180089,0.0013027095,-0.16408299,-0.0019321177,-0.0014554012,0.002803981,-0.0005024457,4.797761e-06,19.184612,0.014399096,0.0038811567,-0.0011550544,0.06687156,-0.018034944,-0.012131735,0.0011434304,0.0026399214,0.019485593,-0.016611699,-0.005777796,0.002885669,0.0040256605,-0.00016835133,-9.416549e-05,-0.008161292,0.0002142847,-0.012108574,-0.025480192,0.019370735,-0.06181716,0.016997604,-0.0052203,-0.013427782,0.0034340587,-0.005616496,-0.26510313,-0.81152207,-0.3413695,-0.016465265,2.7678275,-0.07736581,0.03228888,0.04018406,0.0019388517,0.011510803,11.329703,-0.0003068878,0.0012646333,0.022108829,-0.0016257243,0.002743107,-0.0058969515,0.0042612194,0.035425045,1.2387947e-05,-0.039593846,-0.009470458,0.013241207,-0.26543283,0.0078103635,-0.11951791
-0.114012904,-0.0055703265,-0.025759976,-0.0016638397,0.10328241,0.011270233,-0.055280562,0.023453282,-0.003320955,-0.06596485,0.001300471,-0.07720285,-0.004640068,-0.006476849,-0.013710392,-0.0034798803,1.5986596e-05,25.126354,0.01701628,-0.01702309,0.005057009,-0.028669905,0.025143841,-0.011847797,-0.020612909,-0.01617938,0.018583963,0.014539146,-0.014595298,0.015539853,-0.003127491,-0.0050013377,-0.013997648,-0.04377298,0.041261863,0.21750747,-0.021755215,0.22029747,0.16082244,0.010588444,0.013255086,0.0069417167,0.014416696,-0.012466633,0.3748257,2.5568147,0.3198681,-0.05725931,3.2106247,0.026348256,-0.019125868,-0.046048257,-0.027525721,0.006930842,11.804915,0.005754385,-0.022204867,0.054696806,-0.04705525,-0.037503827,-0.009874771,0.0079334015,1.0596751,-0.0035238168,-0.24841633,0.025921315,-0.007338349,0.5356414,-0.0050755204,0.28566942
-0.031831846,-0.01871772,0.057533123,-0.00036196824,-0.0005632142,-0.098749615,0.037907433,-0.00051556155,-0.020465769,-0.026735092,-0.014233584,-0.26135108,-0.0069052037,-0.0018718799,-0.013634284,-0.0026410685,-0.00023503765,28.200125,-7.1439375e-05,0.026889004,0.05079891,0.06609482,0.014397842,0.048624508,0.006473846,0.00044097807,0.022843935,-0.018650351,-0.009016713,0.002536037,0.00091834913,-0.0031782778,0.008466147,0.009365906,-0.0066050114,-0.012732842,-0.036446027,0.004534338,-0.06818649,-0.04496346,0.0026539047,-0.006628237,-0.0016152672,0.009025744,-0.28317833,-0.95305115,-0.2482364,-0.04157781,4.107313,0.089757316,0.05477854,0.09018868,0.0041788486,0.0025727882,13.436438,0.0023078045,0.0054407837,0.04644155,0.011079918,0.0078034448,-0.0029493668,0.0006475664,0.34565875,-0.04242901,-0.10900778,0.009696848,-0.009588873,-1.267741,-0.007153164,-0.23022403
0.01485155,-0.026153127,-0.018460212,-0.0001262532,-0.000117543386,-0.0052038836,-0.018815326,0.006777844,0.0047458927,0.015997905,-0.017882168,0.60944414,-0.023492744,-0.0042581568,0.013670234,-0.0050244043,0.0015808794,-4.6703463,-0.04966188,-0.005394873,0.014899877,-0.064102896,0.019333921,-0.016904496,-0.0015904653,-0.0018339842,0.019728709,0.0014242665,0.007930602,0.004978106,-0.0014153451,0.0044589704,-0.0036898535,0.001260907,-0.031457715,-0.0053352946,0.0655805,-0.047673747,-0.2869924,-0.004374949,-0.015884493,-0.0006571944,0.006660903,0.012840139,0.6608288,-0.26504534,-0.68956715,0.045936164,-0.87911236,-0.069885686,-0.013525723,0.0058134585,-0.00062214496,-0.0030302466,3.5388541,0.005163927,-0.0014123399,0.00628552,-0.004162188,0.0047590383,-0.008902041,0.021077124,-0.33393177,0.07802673,-0.13294038,-0.019665815,-0.0010791651,0.63894385,-1.8944211e-06,0.16804546
0.0050610104,-0.015821613,-0.0045883614,-0.00092517136,-0.006377656,-0.00730921,0.026857806,-0.0005984274,0.010977572,0.0031650783,-0.0038436952,-0.17717195,0.0045176134,-0.00042417552,-0.00209077,0.0017147141,8.9680034e-05,20.433794,0.012771562,0.00093591615,0.019260867,0.01939345,-0.016067674,-0.010335603,0.0041782046,-0.0005708862,0.019626442,-0.014020072,-0.004954126,-0.0014896117,0.0048175543,-0.00011963355,0.03008027,-0.06687826,-0.012121401,-0.0042870645,-0.013972433,0.016022427,-0.06558946,6.656568e-05,0.0054591866,-0.0065480876,0.00030467648,0.0030549776,-0.20493424,-0.85068536,-0.3499819,-0.024689224,2.9654405,-0.08022265,0.012382982,0.051382966,0.0007290784,0.014213243,11.797397,0.0019617148,0.006278869,0.027764354,0.0019877527,-0.0155987,-0.013542133,0.0072496156,0.026193501,0.04341405,-0.034260195,0.001062617,-0.0027269307,0.11818423,0.035032153,0.08260932
-0.18488026,-0.006837635,0.04258792,-0.00057068444,-0.030341761,0.03505378,0.040905356,0.0050578224,-0.0003158266,-0.08198682,-0.0026968764,-0.46696717,0.013382965,-0.01008548,-0.034346633,0.0026119507,-1.357912e-06,29.253723,0.14232326,0.02314622,0.032516286,0.07354898,-0.016291307,0.014814959,0.002919738,-0.018402454,0.00048397842,-0.04652556,-0.04600261,-0.009757962,0.03595148,0.004324683,-0.0060518743,0.001476388,0.026685413,-0.02362186,-0.04298201,0.008094855,0.13899899,-0.09484865,0.014048782,-0.0077187642,-0.008575721,-0.0057229903,-0.48948073,-1.1280642,0.28891322,-0.055273715,4.620899,0.14247917,0.054255806,0.026603758,-0.008079721,-0.016737679,14.333905,0.00837631,-0.00083848846,0.04073028,0.021211838,-0.0029342675,-0.010672669,0.006595536,0.9425884,-0.6704368,-0.09188912,0.013263141,-0.0013658981,-0.5659415,0.03990552,-0.14900845
-0.00013356743,0.008147643,-0.0049154423,-0.00022504102,0.0008236336,-0.0038416812,-0.01927981,-0.0074657686,-0.004647804,0.0095195165,-0.009413535,-0.3282489,-0.01987371,-0.0030933039,0.021507695,0.0017046618,8.790625e-05,-23.217136,-0.1702178,0.08656103,0.012850731,-0.077825114,-0.038512062,-0.020354424,0.010761726,-0.0017961066,0.015988864,0.015107052,-0.014573878,0.010819334,-0.009681672,0.00840813,0.0006660328,-0.0055877464,0.00050407083,0.013195458,-0.026003193,0.010861526,-0.086047694,0.027523903,0.044700332,0.005023029,0.0061366986,0.003807128,-0.28836477,-1.6179676,-0.51029265,-0.038265746,-3.4259665,0.013562239,-0.037652746,-0.06865718,-0.016844003,-0.025186595,-19.75056,-0.0013855564,0.00046124356,-0.28915206,0.015230042,-0.0070723468,-0.08185978,0.009445155,-0.4894901,-0.07419736,-0.07832226,0.043908726,-0.0061331624,-0.1582042,-0.0023197988,-0.05672987
0.014355269,-0.011641738,-0.0015408144,-0.00051807746,-0.012493076,-0.0002797526,0.023297152,-0.0062874025,-0.0023157937,-0.01379263,-0.0012256633,-0.22070529,-0.0027860864,-0.0014460359,-0.015870882,0.0007447136,9.029166e-05,24.638433,0.006742061,0.003474918,0.04309215,0.05886493,0.018904513,-0.0006072539,0.005011409,0.0021148515,0.022528633,-0.017890567,-0.009120916,0.0005139269,0.004480634,-0.014489927,-0.0020384965,-0.009463825,-0.0023438113,-0.005031747,-0.028745553,0.029711992,-0.060838047,0.005779767,-0.0013450067,-0.0025388468,0.0037809955,-0.0039026167,-0.2306701,-0.87872386,-0.349481,-0.02621646,3.3348355,0.0046328595,0.018451214,0.03830998,0.0037130876,0.0083823865,12.17627,-0.0010873905,0.0026849867,0.060327597,0.011990114,0.0048491997,0.0054863757,0.000134552,0.8234174,0.048950627,-0.056834515,0.022746721,0.01914158,-0.15109906,0.0040829903,-0.06940604
